Datetime,Tweet Id,Text,Username,lang
2021-12-13 04:30:00+00:00,1470249621763022854,"Chargers' Justin Herbert launches jaw-dropping touchdown pass vs. Giants, social media goes into frenzy
https://t.co/sWbOiFcaPQ",FoxNews,en
2021-12-13 04:00:00+00:00,1470242072170954754,"North Carolina murder-suicide at private tennis club leaves couple dead
https://t.co/UUY4GeszaJ",FoxNews,en
2021-12-13 03:30:00+00:00,1470234521349996544,"Bucs' Tom Brady sets another NFL record vs. Bills
https://t.co/rjudE2p50a",FoxNews,en
2021-12-13 03:14:00+00:00,1470230495019601921,"Kentucky candle factory owner speaks out on FEMA rescue mission after devastating tornadoes
https://t.co/GQwL6GMsfX",FoxNews,en
2021-12-13 03:03:00+00:00,1470227727013797897,"Bloomberg article mocked for suggesting Americans spend their paycheck immediately to cope with inflation
https://t.co/f0WZrrHHJZ",FoxNews,en
2021-12-13 02:47:49+00:00,1470223906787188737,"Sen. Klobuchar pivots to honor Bob Dole when Jake Tapper asks if mask-less Ted Cruz endangered her
https://t.co/0CubSieP6a",FoxNews,en
2021-12-13 02:45:00+00:00,1470223196913905670,"Texas woman shoots, kills man during attempted robbery: authorities
https://t.co/CDhVXRzlKM",FoxNews,en
2021-12-13 02:30:00+00:00,1470219423306985473,"Teenage New York couple missing after taking train from suburbs to Big Apple
https://t.co/iEsfgE0rRS",FoxNews,en
2021-12-13 02:15:00+00:00,1470215647044931585,"Biden dismisses criticism of Afghanistan withdrawal, repeats lie about war
https://t.co/IdF5cWEeel",FoxNews,en
2021-12-13 02:00:01+00:00,1470211876990726156,"NYC Mayor Bill de Blasio claims city is 'much safer' now than when he took office despite more murders
https://t.co/cuFPw9GVTp",FoxNews,en
2021-12-13 01:45:00+00:00,1470208097352392704,"Dem governor declares COVID-19 emergency ‘over,’ says it’s ‘their own darn fault’ if unvaccinated get sick
https://t.co/kmYtP0EQMJ",FoxNews,en
2021-12-13 01:30:00+00:00,1470204322491383815,"Ravens' Lamar Jackson goes down with ankle injury
https://t.co/CtYoie66Db",FoxNews,en
2021-12-13 01:15:00+00:00,1470200547768737794,"Fauci: Americans may 'just have to deal with' more COVID boosters
https://t.co/2eSEvqEHlv",FoxNews,en
2021-12-13 01:00:01+00:00,1470196776078565378,"NBC's Chuck Todd says some factors for Biden's low polling are 'out of their control' and 'not his fault'
https://t.co/Iqu7RQOuHN",FoxNews,en
2021-12-13 00:44:00+00:00,1470192746166063106,"US medical schools enrolled the largest and most diverse class in history in 2021
https://t.co/c8k7Ht3ZmJ",FoxNews,en
2021-12-13 00:30:00+00:00,1470189224041218050,"Texas mother, daughter killed as human smuggler crashes into them while evading law enforcement near border
https://t.co/OGhLbfFQVa",FoxNews,en
2021-12-13 00:15:00+00:00,1470185448286736384,"Houston police, sheriff’s office arrest suspect in ambush attack that killed 1 deputy, injured 2 others
https://t.co/QoXfLnmUbi",FoxNews,en
2021-12-13 00:00:00+00:00,1470181674172493829,"Chiefs score 5 touchdowns after Raiders break huddle on logo, Kansas City leads 35-3 at halftime
https://t.co/sxx7k2fP7F",FoxNews,en
Datetime,Tweet Id,Text,Username,lang
2021-12-13 23:57:06+00:00,1470543330891214849,How much does the diplomatic boycott of Beijing 2022 matter? https://t.co/Az2jPASy9P,BBCWorld,en
2021-12-13 22:46:05+00:00,1470525462099148806,"Hundreds of women abused by the ex-US gymnastics team doctor reach a  $380 million settlement with USA Gymnastics
https://t.co/kptcOA1xb9",BBCWorld,en
2021-12-13 22:22:36+00:00,1470519549611106306,"Canada apologises for ""scourge"" of military sexual misconduct https://t.co/H6xAeoN30A",BBCWorld,en
2021-12-13 22:01:33+00:00,1470514251542499331,Timed Teaser: Royal Christmas wishes - but from where? https://t.co/GvMVTKQpFQ,BBCWorld,en
2021-12-13 21:40:24+00:00,1470508930728144901,"Part of one of the biggest glaciers in Antarctica could ""shatter like a car windscreen""
https://t.co/KzsF8Ztjla",BBCWorld,en
2021-12-13 21:15:38+00:00,1470502699489808389,Congolese music star Koffi Olomidé cleared of rape but convicted of holding dancers against their will https://t.co/lc4oiaTEiR,BBCWorld,en
2021-12-13 20:47:16+00:00,1470495558594924554,"Kim Kardashian passes California ""baby bar"" law exam https://t.co/TwzLTBehAX",BBCWorld,en
2021-12-13 20:25:16+00:00,1470490022461722648,Is climate change to blame for tornadoes in the US? https://t.co/l1muVcvBtZ,BBCWorld,en
2021-12-13 20:02:00+00:00,1470484168501075978,Larry Nassar abuse victims to receive $380m settlement https://t.co/yKoZlcGfA6,BBCWorld,en
2021-12-13 19:18:03+00:00,1470473108830232579,Two detained after UK boat's fatal collision off Sweden https://t.co/Ub1teAcyek,BBCWorld,en
2021-12-13 18:59:05+00:00,1470468333749387272,"Bored Ape NFT accidentally sells for $3,000 instead of $300,000 https://t.co/jXlz3somnx",BBCWorld,en
2021-12-13 18:43:04+00:00,1470464301576204292,"Flaw prompts 100 hack attacks a minute, security company says https://t.co/KNEsFT5l4j",BBCWorld,en
2021-12-13 18:23:21+00:00,1470459339869724672,Kim Kardashian passes California 'baby bar' law exam https://t.co/DFeRrR9puy,BBCWorld,en
2021-12-13 17:53:14+00:00,1470451763085983754,Kentucky governor mourns people killed aged 'five months to 86 years' after tornadoes hit the US state https://t.co/MHJ98Q6xgp,BBCWorld,en
2021-12-13 17:31:06+00:00,1470446191833976835,Nicaragua receives China vaccines after cutting ties with Taiwan https://t.co/zbgDGWIqsa,BBCWorld,en
2021-12-13 17:14:18+00:00,1470441964361371654,End to Korean War agreed to 'in principle' https://t.co/H01uLd4Kn5,BBCWorld,en
2021-12-13 16:51:01+00:00,1470436103756914690,France resists US challenge to its values https://t.co/4CgOv1x8F4,BBCWorld,en
2021-12-13 15:53:03+00:00,1470421518710677505,'My hand was saved by stitching it to my chest' https://t.co/YIUA9TvRwC,BBCWorld,en
2021-12-13 15:42:03+00:00,1470418751078248451,Dog mutilation: Breeders cropping ears to follow social media trend https://t.co/92OOVvaBO1,BBCWorld,en
2021-12-13 15:40:08+00:00,1470418268552892420,Belfast and The Power of the Dog lead field for troubled Golden Globe awards https://t.co/AttHOmkxwb,BBCWorld,en
2021-12-13 15:31:32+00:00,1470416100638826497,The ultra-violent cult that became a global mafia https://t.co/w703LVPnkX,BBCWorld,en
2021-12-13 14:41:22+00:00,1470403477843156995,"Bored Ape NFT accidentally sells for $3,000 instead of $300,000 https://t.co/XunqKaotVP",BBCWorld,en
2021-12-13 14:11:06+00:00,1470395860710313993,Peloton responds to And Just Like That scene with parody ad after stocks tumble https://t.co/KIuWfWcBDd,BBCWorld,en
2021-12-13 13:50:02+00:00,1470390557193166852,How hologram tech may soon replace video calls https://t.co/212YzQnR2M,BBCWorld,en
2021-12-13 13:42:06+00:00,1470388564462653441,Vladimir Putin: I moonlighted as a taxi driver in the 1990s https://t.co/b8csDB4Ftx,BBCWorld,en
2021-12-13 13:34:01+00:00,1470386527968673793,Danish ex-minister Inger Stoejberg jailed after impeachment trial https://t.co/hcHVBC0WHy,BBCWorld,da
2021-12-13 13:31:06+00:00,1470385795185975303,Police and migrants clash outside Mexico City https://t.co/AHr4XQaPlY,BBCWorld,en
2021-12-13 13:17:02+00:00,1470382255637938186,Israeli Prime Minister Bennett in first trip to UAE as Iran threat looms https://t.co/9K28LylWFM,BBCWorld,en
2021-12-13 13:05:45+00:00,1470379414206701579,"UK PM Boris Johnson urges booster jabs ahead of ""tidal wave of Omicron"" https://t.co/iE0A0swqKy",BBCWorld,en
2021-12-13 12:45:04+00:00,1470374208974819328,"Kentucky residents face ""hell on Earth"" in wake of deadly tornadoes

https://t.co/u0yvuU7Tc9 https://t.co/UhwPeckcKj",BBCWorld,en
2021-12-13 12:26:05+00:00,1470369433856221194,Teen detonates device at Orthodox convent school in Russia https://t.co/BdhIxXmoCm,BBCWorld,en
2021-12-13 12:04:03+00:00,1470363889166602243,"At least seven people dead as rescuers find bodies following blast in Sicily, Italy https://t.co/7Gug4MUrVy",BBCWorld,en
2021-12-13 11:47:03+00:00,1470359608845873159,Kentucky tornadoes: 'It was beautiful and now it's trash' https://t.co/JsRnk7fUUd,BBCWorld,en
2021-12-13 11:33:02+00:00,1470356083638247425,Why Storm Arwen power cuts left people unable to phone for help https://t.co/cS2Szvlafw,BBCWorld,en
2021-12-13 11:12:22+00:00,1470350880553766912,Nuclear fusion reactor experiment to produce clean energy https://t.co/xChU1hVtaF,BBCWorld,en
2021-12-13 10:49:03+00:00,1470345015243284487,Mercedes protests rejected by Formula 1 stewards as title goes to Max Verstappen https://t.co/kTKLq5eXUk,BBCWorld,en
2021-12-13 10:27:21+00:00,1470339552799830018,Hong Kong media mogul Jimmy Lai gets 13 months in jail for Tiananmen vigil https://t.co/jmgoBoT61U,BBCWorld,ht
2021-12-13 10:10:05+00:00,1470335206880124932,South Africa president Cyril Ramaphosa being treated for Covid https://t.co/qpI3591M0H,BBCWorld,en
2021-12-13 08:47:06+00:00,1470314322744197123,Dog mutilation: Breeders cropping ears to follow social media trend https://t.co/Qhf75sEQef,BBCWorld,en
2021-12-13 08:40:07+00:00,1470312564403888128,Cargo ships collide in Baltic Sea off Sweden's coast https://t.co/KIK6xfVtik,BBCWorld,en
2021-12-13 08:22:00+00:00,1470308006609010689,Kentucky tornadoes destroy 100 year-old-church in seconds https://t.co/6h8QrCd59r,BBCWorld,en
2021-12-13 07:43:05+00:00,1470298213001404424,How hologram tech may soon replace video calls https://t.co/n9SAe7zdOu,BBCWorld,en
2021-12-13 07:37:07+00:00,1470296710178091011,Why these Howard University students slept out in tents on campus for weeks https://t.co/PRsrHzNd38,BBCWorld,en
2021-12-13 07:26:07+00:00,1470293944336633858,India aims to avoid 'pandemic roulette' with Omicron https://t.co/ZH649bPPPc,BBCWorld,en
2021-12-13 07:18:06+00:00,1470291925873958912,End to Korean War agreed to 'in principle' https://t.co/yVk0YzNrKW,BBCWorld,en
2021-12-13 07:15:04+00:00,1470291160933572609,The ultra-violent cult that became a global mafia https://t.co/W3a7Xyu6AZ,BBCWorld,en
2021-12-13 06:57:06+00:00,1470286639998148614,Peloton responds to And Just Like That scene with parody ad after stocks tumble https://t.co/IS0Vp6xhzp,BBCWorld,en
2021-12-13 06:55:03+00:00,1470286123838619650,Indian police 'foil man's attempt to fake death' https://t.co/5YTCCo5qmB,BBCWorld,en
2021-12-13 06:40:02+00:00,1470282345064415235,"Kentucky tornadoes death toll likely to pass 100, governor says https://t.co/TI76iJvjXj",BBCWorld,en
2021-12-13 05:14:45+00:00,1470260884480090117,Nicaragua receives China vaccines after cutting ties with Taiwan https://t.co/ZIY6UPZQKY,BBCWorld,en
2021-12-13 04:45:33+00:00,1470253533438095361,Kentucky tornadoes: 'I don't know how anybody could've lived' https://t.co/T24GG1UkTH,BBCWorld,en
2021-12-13 02:44:01+00:00,1470222951572291585,Queensland border reopens to other Australian states https://t.co/yDoftru3Os,BBCWorld,en
2021-12-13 00:21:57+00:00,1470187196414111745,France resists US challenge to its values https://t.co/F34lwhcZnB,BBCWorld,en
